,User,REGISTERED_TIME,LAST_SEEN_TIME,FINGERPRINT,AVG_RATING,Total_RATING
6394,chewbacca1                      ,"May 15, 2013","May 15, 2013",A1DB098A2C01900F7B15EA14BFB02C5A8E15A72D,0,0
6395,recontrarequeteche              ,"May 15, 2013","May 15, 2013",B273E5B00C51E55E8006D37EAF3E4C2A66D219EC,0,0
6396,magooie                         ,"May 16, 2013","May 16, 2013",AE04C6652B49F38A4F3C3EC94684F3758F553A80,0,0
6397,lokote_jones                    ,"May 16, 2013","May 16, 2013",1889E6A9E6D630F74594EFB8672CF910EEC21F6C,0,0
6398,hobarrera                       ,"May 16, 2013","May 16, 2013",AA735C33E081E0D2C9455B12873CF2071BFBED44,0,0
6399,chaffinch                       ,"May 16, 2013","May 28, 2013",784EA923A2B0728C9ECE0D895FA29EB6A456609C,0,0
6400,nodester                        ,"May 16, 2013","May 19, 2013",DB0A02F5DBE50ADDA2921598651A98EDE05A4CBB,0,0
6401,bitpirate                       ,"May 17, 2013","May 17, 2013",B7E7D9FAA8BC19A8B75597DF07B78264E2DF61BB,0,0
6402,rmbtb-exchange                  ,"May 17, 2013","May 17, 2013",39C5BA4F117CA992ABCE6CD017D940FC73EFD691,0,0
6403,alexturner                      ,"May 17, 2013","May 18, 2013",9FE1C41F2919B8E153A9A034F1E4E3BFCA943C0B,0,0
6404,seananon                        ,"May 18, 2013","Jul 15, 2013",29AF4741720331656ACCDB9ABFE63C9B3C1FE19A,0,0
6405,windofchange                    ,"May 18, 2013","May 18, 2013",3790D3E843E77C13F4A153BB9D80021D3609CD03,0,0
6406,idev                            ,"May 18, 2013","May 18, 2013",4C9855D55739BB38D44B17145ED1CE2C656B10C5,0,0
6407,danielem1989                    ,"May 18, 2013","May 21, 2013",7EFE3A32460B37C9DFF3F6BA872E0666813E2EA5,0,0
6408,lukepfs                         ,"May 19, 2013","May 18, 2013",A943F32AA37CB223E71E76535917DBE8FD6645BD,0,0
6409,sark|                           ,"May 19, 2013","May 20, 2013",B49508865359A9A8FAD9F41BC9C0CA488CDC3CBC,0,0
6410,brsch                           ,"May 19, 2013","May 19, 2013",EF158E55A26ACB27DD6EDC3AFB73DCFB4E68E92F,0,0
6411,linzheming                      ,"May 20, 2013","May 20, 2013",18D3766086D270F5182E4C445489B10A734F4DC8,0,0
6412,openyoureyes                    ,"May 20, 2013","May 20, 2013",2B3E3477F17B5769EC767E1A615D2602FBF52716,0,0
6413,btc-uk                          ,"May 20, 2013","May 20, 2013",47C7F1405F4276A66CC69AA43C105CE6031E1E02,0,0
6414,ubixium                         ,"May 20, 2013","May 20, 2013",8DA1869B9FF95350895EB7FCE85B62AE8F648CA4,0,0
6415,wronskian                       ,"May 20, 2013","May 20, 2013",BD099CE1A9C502E42CD3090367533972C34CD581,0,0
6416,xeroc                           ,"May 21, 2013","Sep 19, 2013",DA03EB3C2A49AD7D61289168F2538A4B282D6238,0,0
6417,yamadataro                      ,"May 21, 2013","May 21, 2013",1972260C99292FB548E4429E99BC5E2506E6EE2C,0,0
6418,docmans                         ,"May 21, 2013","Jun 1, 2013",158619A4A6E8BEAF80F385367C9A83F314A4870B,0,0
6419,jude                            ,"May 21, 2013","May 21, 2013",00E82FD36501C008713157971EFEC427E4A004F7,0,0
6420,jahbless                        ,"May 22, 2013","May 26, 2013",330AAE2D58CF0084D14EF43135CB7F5F591F6DE1,0,0
6421,mo3                             ,"May 22, 2013","May 21, 2013",0FFAB156C72036617CADC1C00CA3E9A59CA77394,0,0
6422,vroomanj                        ,"May 22, 2013","May 22, 2013",591DC89981EDD4DCA041EB8EF9FD42EA85348C42,0,0
6423,skillfulhacking                 ,"May 22, 2013","Feb 20, 2014",05D04EDD72C3685E4EDDA7116446E154AD56ACD2,0,0
6424,jorgebonilla                    ,"May 22, 2013","May 28, 2013",EB4D50966539F0FFAD9CED426E5DE9A31E733E40,0,0
6425,bit_kevin                       ,"May 22, 2013","May 22, 2013",FAB7CB1FBCBC58284ACB33FB01BC6C29F3B1AD78,0,0
6426,mingo                           ,"May 23, 2013","May 22, 2013",89DC42A76D34D110DA70960F188224C28D9D30D7,0,0
6427,squelcher                       ,"May 23, 2013","Jul 1, 2014",EB5D7816B2F17D334EF5AEBFC31B2F5593E2AF93,0,0
6428,kewal                           ,"May 23, 2013","May 23, 2013",998AA12B6CBA8A9FC6B0D5C41CE17DBD517476AF,0,0
6429,ericschweiger                   ,"May 23, 2013","May 23, 2013",6D006B0A064D0FB3C717BD20187D0083474928CA,0,0
6430,bitarc_                         ,"May 24, 2013","May 24, 2013",F6A882C3424D9EDA921071D275860007EE1C26AB,0,0
6431,crypto/quo                      ,"May 24, 2013","Jun 5, 2013",445736B2539CBA965793A24939EC38F48C0D571F,0,0
6432,twfish                          ,"May 25, 2013","May 25, 2013",58EC2AEAFEF501A9DE5CE6D76563038D6FEC263D,0,0
6433,err-or                          ,"May 25, 2013","Jul 14, 2013",C15A841C666A5BC435DA576ADD12F64C1EAA98CD,0,0
6434,ron_swanson                     ,"May 25, 2013","May 25, 2013",A99D9EA90432A211CEB32AB8E38BF1CCC4E435C2,0,0
6435,wowitsjustin                    ,"May 25, 2013","May 25, 2013",FE8F9E0C1D989A5BF5CD0EB0DDC8CCB5B1532C0C,0,0
6436,omegamormegil                   ,"May 25, 2013","May 25, 2013",6E5AB33A9174BE8556A90700E62C6058FC589417,0,0
6437,pebo                            ,"May 26, 2013","May 26, 2013",0F7EDCFA3EFBE38DF5D886D549CDD9D1F399A406,0,0
6438,lorenzo                         ,"May 26, 2013","May 26, 2013",23DED62724AE922C440FEB457CA168BE5726260C,0,0
6439,psayko                          ,"May 26, 2013","May 26, 2013",9263008A7E405AAF5586E1D578F0DD75EAB69793,0,0
6440,hakuram                         ,"May 27, 2013","May 28, 2013",24DED2201A7F86D019BC7D5AA16BEF4EA2646632,0,0
6441,alexxy                          ,"May 27, 2013","Nov 23, 2013",2EC99BA7DE04CEB42058EBF2E7FE13EFF82F92E6,0,0
6442,simo9445                        ,"May 27, 2013","May 28, 2013",72E711879F323B56B196C619D3C0C25B3DDD540E,0,0
6443,innate                          ,"May 27, 2013","May 27, 2013",9CBA15D00789C016C9C6913A266A5BB0318B21B2,0,0
6444,charybdis                       ,"May 28, 2013","May 27, 2013",EBAB5E97B3A3A2EA24597E2F2527BC011E581899,0,0
6445,intellectualizednougat          ,"May 28, 2013","May 28, 2013",93F130201F8676557BF54FDDD208F07D49C42EBC,0,0
6446,crypto0n                        ,"May 28, 2013","May 28, 2013",11B407F92C9C596AA1E815E208C8094B0D8EC37E,0,0
6447,bitter6                         ,"May 28, 2013","May 28, 2013",8111D8B5F0E5B98A3F70E7ACB2B15B6488B270ED,0,0
6448,latestarter                     ,"May 28, 2013","Jun 1, 2013",2668332072FFFD231CBF35F4F3D3D67270714726,0,0
6449,redroverftw                     ,"May 28, 2013","May 28, 2013",4652A23F4D761E4B8995F8A7D1ABF50294257666,0,0
6450,lubah                           ,"May 29, 2013","May 29, 2013",285D39852EB6D294E96D98882D3BB279E601C8F3,0,0
6451,hxm                             ,"May 29, 2013","May 31, 2013",24E7CC3840C52A4DD2550D22915BC3B23DB186D5,0,0
6452,smoothie                        ,"May 29, 2013","May 29, 2013",B4928445B42E089B39CEACE49AB257BFA764D833,0,0
6453,computesvari                    ,"May 30, 2013","Jun 2, 2013",A45A1854B80E503F2841956BF6441A5C4BA099D3,0,0
6454,toruonu                         ,"May 30, 2013","May 30, 2013",AD31DACA4A5D92EC98077706E864906EF4284BFA,0,0
6455,sms                             ,"May 31, 2013","May 31, 2013",437AB830E20A0FECFD91DDF731FFA5A37E49859D,0,0
6456,nebman                          ,"May 31, 2013","May 31, 2013",B571DACB3A5FA3AFC6933E8874909C3654334969,0,0
6457,foxforcefive                    ,"May 31, 2013","May 31, 2013",EDC39DC1D698E41D807E39215A8971DF079477EF,0,0
6458,mismovidas                      ,"May 31, 2013","May 31, 2013",212344B35AFEB23E9BE106FC14A545100EB46E58,0,0
6459,deepspecial                     ,"May 31, 2013","May 31, 2013",1A8BB5D5565BE6D3E10C76C67292C924EFF3A4EE,0,0
6460,luna                            ,"May 31, 2013","Jul 26, 2014",3F85EDE6A83A1E54A53118BA75F041A2424E48D7,0,0
6461,destroyfx                       ,"May 31, 2013","May 31, 2013",D3B7A1C66B92FB57058E16FE6DB8A7F222F4C558,0,0
6462,feedthafam                      ,"Jun 1, 2013","Jun 1, 2013",295A3B7DFBBADFED2798D2BC848F88B333E09BDE,0,0
6463,slaraka                         ,"Jun 1, 2013","Jun 1, 2013",6B516857EDC020615885BAB42D4D63ACA1B57B7C,0,0
6464,traderjan                       ,"Jun 2, 2013","Sep 3, 2013",A557BDAE5D27DA115BDC85BE198EC959185E67E9,0,0
6465,tudor87                         ,"Jun 4, 2013","Jun 4, 2013",7325869512B0A8760119B681556EB58F15D9A97B,0,0
6466,ozymands                        ,"Jun 5, 2013","Jun 4, 2013",98AE3709BE5B18594097EDA496327533F0542507,0,0
6467,infamousbeezy                   ,"Jun 6, 2013","Jun 5, 2013",E954FBAB6FBB356827E866C1B25BE322F076DAA4,0,0
6468,darwin333                       ,"Jun 6, 2013","Jun 6, 2013",6E1AC448888952D00881FC049C2E46B5D2D70C91,0,0
6469,davecastlevania                 ,"Jun 7, 2013","Jun 7, 2013",94FA96DE74C716BF5797344C0CF6A4C49AEF2FAB,0,0
6470,paraboul                        ,"Jun 7, 2013","Jun 7, 2013",833461D84731638DC3A8EFF7C3084CFDA524F1D0,0,0
6471,cosmo467                        ,"Jun 7, 2013","Jun 7, 2013",0277A358AC92755ACA4880A2DA857AA2DAB72B77,0,0
6472,thurteen                        ,"Jun 7, 2013","Jun 7, 2013",65E5BDBF876E4D56C54351D54922AA1D51D4F980,0,0
6473,sonic1                          ,"Jun 7, 2013","Jun 7, 2013",F25C3F45D9B7A0AD5184B4B6A38914CAC4987115,0,0
6474,default_auto                    ,"Jun 8, 2013","Jun 8, 2013",86674C4AB0F91D6482F19223C48D731ABF2F77DE,0,0
6475,mtk2511                         ,"Jun 9, 2013","Jun 9, 2013",8C5281EE3DC5A76B9EA1013812F2AFE18D79C4D5,0,0
6476,gambitv                         ,"Jun 9, 2013","Jun 9, 2013",86BEF01002D4EE938DDD842D5C44AE865E787EC0,0,0
6477,kd0nfnvlsw                      ,"Jun 9, 2013","Jun 17, 2013",13C234F27A340B3CD867B1E913E6D4E255F108CA,0,0
6478,ggesnouin                       ,"Jun 10, 2013","Jun 10, 2013",033B4A91D770332743A85D6B5319E9BD854D10E5,0,0
6479,emanley                         ,"Jun 10, 2013","Jun 10, 2013",CABC64EDF320A352F82155F5168A468EEBADE54A,0,0
6480,joeme                           ,"Jun 10, 2013","Jun 10, 2013",11AA98E0BF243A7346EB781BA4D0B3FF237AA0DA,0,0
6481,btctrader2k                     ,"Jun 10, 2013","Jun 10, 2013",56D3C4ED5958E2FFEA64738C62BD32DC6CA4BE48,0,0
6482,faulteh                         ,"Jun 10, 2013","Jun 10, 2013",EF43B2C38C938034735B66123FD124425D725EDD,0,0
6483,housecall                       ,"Jun 11, 2013","Jun 11, 2013",15106F1E45DB2CA6B3D6458A7DCC4CB677788767,0,0
6484,schizz                          ,"Jun 11, 2013","Jun 11, 2013",D3BDAF97D74206591344C6FAE1ED780B464025F1,0,0
6485,dustinmfree                     ,"Jun 11, 2013","Jun 11, 2013",1DD7A44C152F96511DCEBF851168701D68465028,0,0
6486,simon_tyre                      ,"Jun 12, 2013","Jun 12, 2013",E716B798C715F400F185DF5144776CCBB8681F39,0,0
6487,johnnyb5                        ,"Jun 12, 2013","Jun 12, 2013",030125F1190E9A82605E0B358D8E370470CCCC0C,0,0
6488,bobs2013                        ,"Jun 12, 2013","Jun 12, 2013",C29A76FA7392C6A87E9A3799BAC7DD4087D32D4D,0,0
6489,lyricidal                       ,"Jun 12, 2013","Jun 12, 2013",06B09AB507DF475D6A68A35A89BB1F7A40D89DF3,0,0
6490,daerithus                       ,"Jun 13, 2013","Jun 13, 2013",C035DBFD4DBE96717A615AAB5B044793B943937A,0,0
6491,tux428                          ,"Jun 13, 2013","Jun 13, 2013",4B7957B9FDABE21AE06CB55971DECAB8FBFE2BBE,0,0
6492,bacontrips                      ,"Jun 13, 2013","Jun 13, 2013",D0C6230B19B58EAB6C9A919F317DDF0A447347C1,0,0
6493,medsearch112                    ,"Jun 14, 2013","Jun 13, 2013",8BA738E1C99D9E3AB045D54A4A33A141A1FD536C,0,0
6494,x89squibbles                    ,"Jun 14, 2013","Jun 16, 2013",270FDEC3E9C01AF0725411A3F4CDF8A0A97E435B,0,0
6495,torzhammer                      ,"Jun 15, 2013","Jun 15, 2013",D6F88646582517B22CBE56834D0E1F222548C5CF,0,0
6496,iluxa                           ,"Jun 16, 2013","Jun 27, 2013",DC89F217C2006260F0288C781FBE50AEC7173C3E,0,0
6497,rdrcotc                         ,"Jun 16, 2013","Jun 16, 2013",5B7CBC1076E8D2D796006E1B205FDF081E603045,0,0
6498,dallasminer                     ,"Jun 16, 2013","Jun 16, 2013",81C2C3B8A96C24E4067ED6B1BC716F3A83254C16,0,0
6499,sarmoti                         ,"Jun 16, 2013","Jun 17, 2013",67BF393E94CA3706195F63CF2C06716038DC6593,0,0
6500,xl4nothing                      ,"Jun 16, 2013","Jun 16, 2013",CF506E8C92EEF02E4C267356C1627C19BA6CC898,0,0
6501,xtremea                         ,"Jun 17, 2013","Sep 12, 2013",4521D216D2EA640337D822590E2F061D5DC5481A,0,0
6502,fakemoney007                    ,"Jun 18, 2013","Jun 17, 2013",FA8681C9FF9E637CA1273FFBCD5BBC419BA8117A,0,0
6503,fugomaitai                      ,"Jun 18, 2013","Jun 18, 2013",AB1AC179AD23035F800E5D42320AD00E1EE63894,0,0
6504,glen245                         ,"Jun 18, 2013","Jun 18, 2013",18DDCD2FC37034474CE96D3310D76AEAA9CDA0A1,0,0
6505,wantsomeofthat                  ,"Jun 18, 2013","Jun 18, 2013",6F561662DC07450AA6485966379C64D76F246581,0,0
6506,the_fly                         ,"Jun 18, 2013","Jun 18, 2013",79C87CE1B757FC5B3FFDFFD3E73405AD553A0CCB,0,0
6507,kingkrimmson                    ,"Jun 21, 2013","Jul 10, 2013",81F3FB2ECCB5A41942AF0BE48906E5CBC0C67DB8,0,0
6508,aliasneo                        ,"Jun 22, 2013","Jun 22, 2013",DBCA7B0C8966964B968E51A9F56C1FB75257D26D,0,0
6509,asphyxiated|dk                  ,"Jun 22, 2013","Jun 22, 2013",B252ACDD1FF3F7B74F89F768D4525AAE718D333E,0,0
6510,redeuxx                         ,"Jun 23, 2013","Jun 24, 2013",8689C3D5F322798149C481075ECD7E21BCD72929,0,0
6511,timmyg                          ,"Jun 23, 2013","Jun 23, 2013",4C1108CCFA6C64C52E0A1B2E514732AA779E7DFE,0,0
6512,johnsnow                        ,"Jun 25, 2013","Jun 27, 2013",7899BCDA4882E8F5D0273B23CA3C38E8269F87F9,0,0
6513,lonestar108                     ,"Jun 26, 2013","Jun 26, 2013",8AF859FC1980AB1A4869E3F81363D2CF0B998F4D,0,0
6514,whtwabbit1                      ,"Jun 27, 2013","Jun 26, 2013",9268A378867BBCE319912672FBAF7EB07A8EBB41,0,0
6515,bluesign                        ,"Jun 27, 2013","Nov 28, 2013",CB92BB67808A22AADAADBFF9BFDBC824355619F0,0,0
6516,judehere                        ,"Jun 27, 2013","Jun 27, 2013",AD5B2C84674B819121A62F49CB9B960E30D96757,0,0
6517,smeagle                         ,"Jun 27, 2013","Jun 27, 2013",897429FFBB870F6E1A1A851C874F78610374DC5F,0,0
6518,forrie                          ,"Jun 28, 2013","Jun 27, 2013",29AEE6888A910E45EAF62A0F48089FE161EE3C4F,0,0
6519,shadxo                          ,"Jun 28, 2013","Jun 28, 2013",24CE75E7251CEB70F5525C05CBB7DF4C5DB48D20,0,0
6520,fig                             ,"Jun 28, 2013","Jun 28, 2013",DEA0CA7C7EBE5C6DE6E19E173A05090BA1E69CB2,0,0
6521,servo                           ,"Jun 29, 2013","Jun 29, 2013",9430B0592D21CA9C85B2FA8A5B082F0830208BAF,0,0
6522,c0vert                          ,"Jun 29, 2013","Jun 29, 2013",D72B9E40DE3C4ADADCD0D17D4D43C988E813FC2A,0,0
6523,morlunk                         ,"Jun 30, 2013","Jul 15, 2013",A2020D9A24423F85BF9B535402F72BE85EFC92F0,0,0
6524,giantcrab                       ,"Jun 30, 2013","Jun 30, 2013",3CA7116EC24E77F4C21FA45440FD38D07AB31D8A,0,0
6525,oshiotburn                      ,"Jun 30, 2013","Jun 30, 2013",B145705C3114BA20B62857D355D925EFF9DF3A2B,0,0
6526,alhouse                         ,"Jun 30, 2013","Jun 30, 2013",33E85FC01186F6DAC90A34D425FC1D32F856BF04,0,0
6527,nomaxpi                         ,"Jul 1, 2013","Jul 1, 2013",FDD759494DE43FAC8813BD60289ACAEFA7E93AA4,0,0
6528,tekwizz123                      ,"Jul 1, 2013","Aug 8, 2013",7D5F9890E9B5087EB083932510F778849BE76C04,0,0
6529,greenredflux                    ,"Jul 1, 2013","Sep 3, 2014",6A03B2B7FC53389451CAFF55F28509D3552F4A90,0,0
6530,bitanarchy                      ,"Jul 1, 2013","Jul 1, 2013",52998EAA47AA56A2817D411FA9618FCB85D0239B,0,0
6531,flontin                         ,"Jul 2, 2013","Jul 1, 2013",8DBBA75C10EBD48B6977380CCCD1A32AD6DB9603,0,0
6532,redwhite                        ,"Jul 2, 2013","Sep 2, 2014",71518AEE553115F246667E70B5AAEFC8117AE548,0,0
6533,bitdigger2013                   ,"Jul 2, 2013","Nov 27, 2013",754D2504873DFA2D0C92C044D90B5C718ABBB0F7,0,0
6534,surnifeen                       ,"Jul 2, 2013","Jul 3, 2013",32FAD3EB3CB30E0654ED35C4C00A37496F20B52E,0,0
6535,mazzystar                       ,"Jul 3, 2013","Sep 17, 2013",553A23334713386F0E0ECE6B97EABC5182A21680,0,0
6536,moltenpopsicle                  ,"Jul 3, 2013","Jul 2, 2013",DD4B72FFE0C978A026E8B5503C6C76924A0452AF,0,0
6537,turbonoodle                     ,"Jul 3, 2013","Jul 3, 2013",1BE1E8894637C106CBBAC6CAB447D61023858F39,0,0
6538,mkprimepro                      ,"Jul 3, 2013","Jul 8, 2013",D9957F5A9D03D283926834017D4BEFAAB48AB1FD,0,0
6539,lsfairbd                        ,"Jul 3, 2013","Jul 5, 2013",8D8F23EBFC75441CE6E227E06B17B6286C5A6E81,0,0
6540,peez                            ,"Jul 3, 2013","Jul 3, 2013",D6FAF2001EED6FFBB5E8A35D0B822AC7D4DEACF6,0,0
6541,silvertrader1                   ,"Jul 4, 2013","Jul 4, 2013",03BFD05F52700C77EC7D9317C7D575C8F1A042D9,0,0
6542,benjamint                       ,"Jul 5, 2013","Jul 8, 2013",0211DCFAE8E96EE2E8FCF83346F22D978138B845,0,0
6543,btctrader88                     ,"Jul 5, 2013","Jul 5, 2013",7A76E483A72955FA6EEBFD7E1059990D3E3A398A,0,0
6544,arevamp                         ,"Jul 5, 2013","Jul 5, 2013",744AB37D74B0E92F52310C39FFA8F4B1BACC2013,0,0
6545,rossigee                        ,"Jul 6, 2013","Jul 12, 2013",EFB85022889C4DB3D8EB0D26253A7E508D2D59CD,0,0
6546,bademt                          ,"Jul 6, 2013","Dec 4, 2013",8FB8A628F95C31594E4A87CEC20E17C134264527,0,0
6547,bitabond                        ,"Jul 6, 2013","Jul 8, 2013",AC04CCCBE04B34E1BD72514C5F5647581AA57329,0,0
6548,madeallup                       ,"Jul 7, 2013","Aug 21, 2013",C2C10D6F026FB9838F3869B07FEB898BF4D552C8,0,0
6549,lmf                             ,"Jul 7, 2013","Jul 7, 2013",F6D3E581A1F33C3B56B848135300BEE1CCAFA818,0,0
6550,wrestlin15                      ,"Jul 7, 2013","Jul 7, 2013",ED2BE1D18BB6BFEC11EFDF0C5B0B88F5AF2A61B1,0,0
6551,chris                           ,"Jul 8, 2013","Jul 8, 2013",24C717F7BF66CD00F6EED26E4F1DC1671AD3F126,0,0
6552,syconious                       ,"Jul 9, 2013","Jul 18, 2013",E9E31D6BD37305739A72D0943DB7E44020CEB9E2,0,0
6553,stevetheindian                  ,"Jul 10, 2013","Sep 12, 2013",0F6425E5F42955CDD3F1E9C805E84ACA74E7F423,0,0
6554,jonny                           ,"Jul 10, 2013","Jul 10, 2013",7D513D5A88E6A9235B7B0B84E381AFB76A6F783C,0,0
6555,kyzer                           ,"Jul 10, 2013","Dec 2, 2013",EE64D3B16C0A8151C66D2620DF424343C8278D03,0,0
6556,tech7abibi                      ,"Jul 10, 2013","Jul 10, 2013",F7F14CD7B407E592553A7C26088A605E51223420,0,0
6557,mreggen                         ,"Jul 10, 2013","Sep 28, 2013",43B66BF731B5F7BE623B078226960027D2E09730,0,0
6558,svenn                           ,"Jul 11, 2013","Jul 12, 2013",BA3D266B6DC5712370B21218865150E67C87B573,0,0
6559,ircubic                         ,"Jul 11, 2013","Jul 17, 2013",1ED16704A702A8E7DF5FFD4056785B996B8A639E,0,0
6560,aluminium                       ,"Jul 12, 2013","Aug 10, 2013",D4935E72149DA94E938E26A1564482E863FB58C5,0,0
6561,nerdzilla                       ,"Jul 13, 2013","Jul 13, 2013",0AF497DEE803DC47D3B3EDB26BF5C49EF00E3D22,0,0
6562,andyschmitt                     ,"Jul 13, 2013","Jul 13, 2013",CA00ADCEFA5C0D83910F24AE414FA0970D68EC53,0,0
6563,tekwizz123_home                 ,"Jul 13, 2013","Jul 13, 2013",E94B0B6697E29B8A4CFAE346492E58B4DF7CC283,0,0
6564,mapso                           ,"Jul 13, 2013","Jul 13, 2013",A44C08718854084B41269B434E1BA501BC18A9F3,0,0
6565,t00dlez999                      ,"Jul 14, 2013","Jul 15, 2013",0B2EC365DC8BA13DFCEC43808C36C8CADC46A8EE,0,0
6566,the\\red\\baron                 ,"Jul 14, 2013","Jul 14, 2013",57AC67574D1EEF98B7A567DE9233B0DC9B3CBA23,0,0
6567,deewie                          ,"Jul 15, 2013","Aug 3, 2013",85C5BEBCFC2164F40BCAAD1F8D554750ABF353A4,0,0
6568,litebit                         ,"Jul 15, 2013","Jul 15, 2013",883955D0725E33D058231F7405FB50BB2AD18699,0,0
6569,whitebeard                      ,"Jul 16, 2013","Jul 16, 2013",ED0997C64F8F9528F3C23E4A0A3B51897BC5B6C5,0,0
6570,pven                            ,"Jul 16, 2013","Jul 16, 2013",ADCD26D2A5F0229F87A4D4C1BB15F9ECE77E465E,0,0
6571,jprice                          ,"Jul 17, 2013","Aug 19, 2013",A8615ED459AA02DC7C35431FD84F43C9221508CE,0,0
